scaffold	pos	A.A5	A.A6	A.A7	A.A8	A.S5	A.S6	A.S7	A.S8	F.A1	F.A2	F.A3	F.A4	F.S1	F.S2	F.S3	F.S4
scaffold441|size570437	210584	100	57.1428571428571	75	62.5	86.6666666666667	90	95.6521739130435	85.7142857142857	92.3076923076923	75	83.3333333333333	77.7777777777778	100	81.8181818181818	84.6153846153846	100
scaffold441|size570437	210606	75	63.6363636363636	100	66.6666666666667	94.1176470588235	85.7142857142857	90.9090909090909	84.6153846153846	84.6153846153846	66.6666666666667	90.9090909090909	71.4285714285714	100	100	94.1176470588235	81.25
scaffold441|size570437	210627	100	61.5384615384615	60	76.4705882352941	89.4736842105263	81.8181818181818	95.2380952380952	100	83.3333333333333	75	66.6666666666667	83.3333333333333	100	100	91.6666666666667	93.3333333333333
scaffold441|size570437	210641	57.1428571428571	46.1538461538462	25	57.1428571428571	90	69.2307692307692	80.9523809523809	72.7272727272727	70	55.5555555555556	88.8888888888889	50	87.5	75	100	80
scaffold441|size570437	210649	57.1428571428571	45.4545454545455	60	53.8461538461538	89.4736842105263	76.9230769230769	80.9523809523809	81.8181818181818	66.6666666666667	55.5555555555556	50	57.1428571428571	88.8888888888889	100	54.5454545454545	73.6842105263158
scaffold441|size570437	210670	57.1428571428571	63.6363636363636	71.4285714285714	40	88.8888888888889	85.7142857142857	83.3333333333333	70	22.2222222222222	50	16.6666666666667	0	27.2727272727273	75	0	41.1764705882353
scaffold441|size570437	211499	100	25	0	57.1428571428571	60	53.8461538461538	84.6153846153846	69.2307692307692	80	90.9090909090909	66.6666666666667	66.6666666666667	83.3333333333333	100	94.1176470588235	91.6666666666667
scaffold441|size570437	211513	33.3333333333333	28.5714285714286	33.3333333333333	57.1428571428571	36.3636363636364	76.9230769230769	76.9230769230769	71.4285714285714	9.09090909090909	40	0	0	0	62.5	0	0
scaffold441|size570437	211588	50	23.0769230769231	75	66.6666666666667	27.2727272727273	41.1764705882353	100	43.75	42.8571428571429	80	83.3333333333333	83.3333333333333	55.5555555555556	75	80	88.8888888888889
scaffold441|size570437	211676	66.6666666666667	80	100	45.4545454545455	100	100	100	57.1428571428571	90.9090909090909	78.5714285714286	100	100	88.8888888888889	75	100	90
scaffold441|size570437	211691	66.6666666666667	82.3529411764706	75	66.6666666666667	100	81.8181818181818	92.3076923076923	88.8888888888889	91.6666666666667	76.4705882352941	83.3333333333333	100	90.9090909090909	100	91.6666666666667	81.8181818181818
scaffold441|size570437	211692	50	38.4615384615385	100	80	72.7272727272727	66.6666666666667	72.7272727272727	64.7058823529412	57.1428571428571	100	80	75	64.2857142857143	100	100	90.9090909090909
scaffold441|size570437	211736	50	71.4285714285714	100	57.1428571428571	100	100	91.6666666666667	56.5217391304348	81.25	100	100	80	76.9230769230769	100	92.3076923076923	100
scaffold441|size570437	211758	50	87.5	87.5	62.5	100	94.1176470588235	100	57.1428571428571	88.2352941176471	86.6666666666667	100	85.7142857142857	78.5714285714286	100	87.5	100
scaffold441|size570437	211766	75	82.3529411764706	87.5	68.75	91.6666666666667	94.1176470588235	100	63.6363636363636	87.5	100	100	85.7142857142857	77.7777777777778	100	92.3076923076923	100
scaffold441|size570437	211805	75	75	76.9230769230769	76.4705882352941	80	94.1176470588235	94.4444444444444	76.1904761904762	73.3333333333333	81.25	100	100	70	100	88.2352941176471	85.7142857142857
scaffold441|size570437	211960	80	72.7272727272727	80	87.5	94.1176470588235	100	100	94.4444444444444	76.9230769230769	85.7142857142857	83.3333333333333	87.5	92.8571428571429	100	100	100
scaffold441|size570437	211963	75	72.7272727272727	90.9090909090909	88.8888888888889	93.75	83.3333333333333	100	94.4444444444444	85.7142857142857	100	91.6666666666667	75	84.6153846153846	100	100	100
scaffold441|size570437	211981	100	84.6153846153846	100	88.8888888888889	88.2352941176471	100	95.2380952380952	100	91.6666666666667	78.5714285714286	89.4736842105263	100	100	100	92	100
scaffold441|size570437	211994	100	92.3076923076923	100	87.5	91.6666666666667	100	91.304347826087	91.6666666666667	100	93.75	94.1176470588235	100	100	91.6666666666667	90.4761904761905	84.6153846153846
scaffold441|size570437	212003	100	84.6153846153846	75	100	91.6666666666667	100	90	100	100	93.75	94.1176470588235	80	87.5	90.9090909090909	94.7368421052632	100
scaffold441|size570437	212039	85.7142857142857	57.1428571428571	80	70	86.6666666666667	100	100	100	69.5652173913043	93.3333333333333	71.4285714285714	83.3333333333333	84.6153846153846	84.6153846153846	82.3529411764706	100
scaffold441|size570437	212055	62.5	75	83.3333333333333	72.7272727272727	84.6153846153846	75	87.5	100	64	72.7272727272727	80	50	78.5714285714286	76.9230769230769	91.304347826087	100
scaffold441|size570437	212065	60	69.2307692307692	85.7142857142857	60	84.6153846153846	77.7777777777778	87.5	85.7142857142857	82.3529411764706	80	69.2307692307692	7.69230769230769	93.3333333333333	91.6666666666667	90.4761904761905	80
scaffold441|size570437	212146	57.1428571428571	62.5	75	62.5	95.2380952380952	66.6666666666667	92.8571428571429	80	47.8260869565217	77.7777777777778	62.5	58.3333333333333	60.8695652173913	83.3333333333333	96	83.3333333333333
scaffold441|size570437	212183	40	70	66.6666666666667	57.1428571428571	72.7272727272727	75	83.3333333333333	75	60.8695652173913	81.8181818181818	90	62.5	42.8571428571429	100	71.4285714285714	80
scaffold441|size570437	212202	40	70	100	80	73.6842105263158	75	88.2352941176471	88.8888888888889	65.3846153846154	66.6666666666667	85.7142857142857	37.5	60.8695652173913	100	80	89.4736842105263
scaffold441|size570437	212213	63.6363636363636	80	100	81.8181818181818	76.4705882352941	90	77.7777777777778	93.75	65.2173913043478	84.6153846153846	80	44.4444444444444	72	100	81.25	77.2727272727273
scaffold441|size570437	212219	60	81.8181818181818	100	75	66.6666666666667	90	82.3529411764706	86.6666666666667	54.1666666666667	76.9230769230769	73.3333333333333	40	62.962962962963	83.3333333333333	75	65.2173913043478
scaffold441|size570437	212239	66.6666666666667	70	100	100	83.3333333333333	100	85	75	59.0909090909091	83.3333333333333	82.3529411764706	37.5	70.8333333333333	100	75.8620689655172	81.8181818181818
scaffold441|size570437	212297	100	71.4285714285714	100	100	100	100	80	100	66.6666666666667	66.6666666666667	72.7272727272727	62.5	83.3333333333333	92.3076923076923	87.5	94.4444444444444
scaffold441|size570437	212382	62.5	53.8461538461538	100	57.1428571428571	90	87.5	92.3076923076923	86.9565217391304	66.6666666666667	50	31.25	0	28.5714285714286	80	95.4545454545455	69.2307692307692
scaffold441|size570437	212393	57.1428571428571	85.7142857142857	100	85.7142857142857	36.3636363636364	100	100	95.4545454545455	0	44.4444444444444	0	0	0	33.3333333333333	0	0
scaffold441|size570437	212449	62.5	76.9230769230769	100	77.7777777777778	95	95.6521739130435	95.6521739130435	94.7368421052632	93.3333333333333	100	80	80	92.8571428571429	88.8888888888889	92	78.5714285714286
scaffold441|size570437	212450	75	60	100	50	63.6363636363636	60	100	36.3636363636364	66.6666666666667	69.2307692307692	100	76.9230769230769	83.3333333333333	100	88.2352941176471	91.6666666666667
scaffold441|size570437	212468	66.6666666666667	76.9230769230769	80	81.25	100	90.4761904761905	91.304347826087	88.8888888888889	87.5	87.5	87.5	80	93.75	75	95.2380952380952	81.25
scaffold441|size570437	212473	66.6666666666667	84.6153846153846	80	80	100	95	100	100	93.75	85.7142857142857	87.5	88.8888888888889	100	75	86.3636363636364	81.25
scaffold441|size570437	212487	100	68.75	85.7142857142857	78.5714285714286	85.7142857142857	95.2380952380952	95.8333333333333	89.4736842105263	100	100	75	80	90	87.5	85.7142857142857	81.25
scaffold441|size570437	212518	63.6363636363636	50	66.6666666666667	64.7058823529412	68.4210526315789	88.8888888888889	65	68.4210526315789	68.75	42.8571428571429	12.5	50	64.2857142857143	66.6666666666667	81.8181818181818	64.7058823529412
scaffold441|size570437	212542	87.5	73.3333333333333	85.7142857142857	91.6666666666667	90	93.75	92.8571428571429	94.4444444444444	76.9230769230769	100	100	40	92.8571428571429	100	90	62.5
scaffold441|size570437	212564	100	75	85.7142857142857	66.6666666666667	92.8571428571429	80	88.8888888888889	94.4444444444444	46.6666666666667	83.3333333333333	0	44.4444444444444	55.5555555555556	100	0	17.6470588235294
scaffold441|size570437	212598	81.8181818181818	78.5714285714286	75	66.6666666666667	92.8571428571429	84.6153846153846	86.6666666666667	83.3333333333333	100	64.7058823529412	92.8571428571429	71.4285714285714	100	100	85.7142857142857	61.5384615384615
scaffold441|size570437	212603	72.7272727272727	92.3076923076923	62.5	78.5714285714286	93.75	90	93.3333333333333	100	92.8571428571429	62.5	85.7142857142857	71.4285714285714	100	100	89.4736842105263	57.1428571428571
scaffold441|size570437	212620	81.8181818181818	80	100	72.7272727272727	93.75	100	100	71.4285714285714	100	68.75	78.5714285714286	85.7142857142857	100	100	90.4761904761905	63.6363636363636
scaffold441|size570437	212621	40	47.0588235294118	0	25	50	38.8888888888889	75	47.3684210526316	40	70	33.3333333333333	55.5555555555556	100	42.8571428571429	63.6363636363636	69.2307692307692
scaffold441|size570437	212657	41.6666666666667	84.6153846153846	80	33.3333333333333	56.25	88.8888888888889	100	100	57.1428571428571	23.0769230769231	46.6666666666667	16.6666666666667	50	33.3333333333333	90.4761904761905	40
scaffold441|size570437	212658	50	58.3333333333333	75	25	57.1428571428571	59.0909090909091	75	43.75	64.2857142857143	26.6666666666667	50	30	63.6363636363636	36.3636363636364	86.9565217391304	25
scaffold441|size570437	212705	66.6666666666667	66.6666666666667	33.3333333333333	20	75	68.4210526315789	66.6666666666667	53.8461538461538	45.4545454545455	46.6666666666667	33.3333333333333	42.8571428571429	90	72.7272727272727	85.7142857142857	75
scaffold441|size570437	213581	72.7272727272727	57.8947368421053	23.0769230769231	66.6666666666667	81.8181818181818	81.25	81.25	73.3333333333333	41.1764705882353	72.2222222222222	35.7142857142857	21.4285714285714	47.3684210526316	85.7142857142857	36.8421052631579	50
scaffold441|size570437	213643	66.6666666666667	77.7777777777778	85.7142857142857	100	100	100	88.8888888888889	92.3076923076923	61.5384615384615	63.6363636363636	75	57.1428571428571	80	100	81.8181818181818	84.6153846153846
scaffold441|size570437	213644	57.1428571428571	66.6666666666667	66.6666666666667	73.3333333333333	77.7777777777778	75	85.7142857142857	80	84.6153846153846	56.25	61.1111111111111	72.7272727272727	50	71.4285714285714	30.7692307692308	69.2307692307692
scaffold441|size570437	213711	87.5	80	90	88.8888888888889	100	90	100	100	76.9230769230769	66.6666666666667	75	77.7777777777778	91.6666666666667	100	82.6086956521739	93.75
scaffold441|size570437	213712	80	64.2857142857143	100	90	91.6666666666667	75	100	84	25	43.75	57.1428571428571	100	58.3333333333333	87.5	63.1578947368421	81.8181818181818
scaffold441|size570437	213877	44.4444444444444	83.3333333333333	72.7272727272727	75	75	93.3333333333333	92.3076923076923	90.9090909090909	0	23.0769230769231	0	0	0	53.8461538461538	0	0
scaffold441|size570437	213878	33.3333333333333	76.9230769230769	81.8181818181818	81.25	38.4615384615385	80	90	100	0	33.3333333333333	0	0	0	42.8571428571429	0	0
scaffold441|size570437	213964	44.4444444444444	75	100	66.6666666666667	100	91.6666666666667	100	84.6153846153846	66.6666666666667	92.3076923076923	40	77.7777777777778	72.7272727272727	100	83.3333333333333	83.3333333333333
scaffold441|size570437	214086	22.2222222222222	53.3333333333333	58.3333333333333	75	23.5294117647059	55.5555555555556	67.741935483871	69.2307692307692	0	40.625	0	0	0	27.7777777777778	5.26315789473684	0
scaffold441|size570437	214128	16.6666666666667	37.5	57.1428571428571	73.3333333333333	20	60.8695652173913	67.8571428571429	71.4285714285714	22.2222222222222	70.8333333333333	0	21.4285714285714	19.047619047619	77.7777777777778	0	30
scaffold441|size570437	214129	30	46.1538461538462	75	33.3333333333333	18.1818181818182	47.6190476190476	74.0740740740741	70.5882352941177	21.4285714285714	66.6666666666667	0	31.8181818181818	42.8571428571429	33.3333333333333	0	26.3157894736842
scaffold441|size570437	214130	41.6666666666667	37.5	66.6666666666667	76.9230769230769	66.6666666666667	65.2173913043478	64.2857142857143	71.4285714285714	55.5555555555556	72	75	64.2857142857143	59.0909090909091	68.4210526315789	50	81.8181818181818
scaffold441|size570437	214131	70	38.4615384615385	87.5	33.3333333333333	81.8181818181818	47.6190476190476	70.3703703703704	68.75	42.8571428571429	66.6666666666667	62.5	59.0909090909091	85.7142857142857	44.4444444444444	90.4761904761905	61.1111111111111
scaffold441|size570437	214132	50	33.3333333333333	66.6666666666667	76.9230769230769	66.6666666666667	63.6363636363636	55.5555555555556	64.2857142857143	47.0588235294118	68.1818181818182	75	71.4285714285714	54.5454545454545	70.5882352941177	53.8461538461538	81.8181818181818
scaffold441|size570437	214133	70	50	85.7142857142857	75	81.8181818181818	47.6190476190476	71.4285714285714	68.75	46.6666666666667	71.4285714285714	62.5	59.0909090909091	85.7142857142857	44.4444444444444	90.4761904761905	61.1111111111111
scaffold441|size570437	214437	93.3333333333333	93.3333333333333	71.4285714285714	76.9230769230769	88.8888888888889	100	76.4705882352941	100	68.75	43.75	83.3333333333333	70	72.7272727272727	85.7142857142857	90.9090909090909	76.4705882352941
scaffold441|size570437	214438	100	77.7777777777778	25	63.6363636363636	100	100	94.4444444444444	88.8888888888889	93.3333333333333	33.3333333333333	75	100	84.6153846153846	90	90.4761904761905	85.7142857142857
scaffold441|size570437	214441	46.6666666666667	84.6153846153846	50	80	36.8421052631579	91.6666666666667	88.8888888888889	92.3076923076923	43.75	11.1111111111111	81.8181818181818	38.4615384615385	33.3333333333333	37.5	91.6666666666667	64.7058823529412
scaffold441|size570437	214442	50	61.1111111111111	100	72.7272727272727	70.5882352941177	100	95	100	37.5	25	100	57.1428571428571	66.6666666666667	45.4545454545455	100	46.6666666666667
scaffold441|size570437	214472	71.4285714285714	63.1578947368421	50	73.3333333333333	92.8571428571429	84.6153846153846	83.3333333333333	64.2857142857143	73.3333333333333	34.7826086956522	55.5555555555556	70.5882352941177	78.5714285714286	66.6666666666667	86.6666666666667	65
scaffold441|size570437	214473	60	64.7058823529412	66.6666666666667	60	89.4736842105263	93.75	71.4285714285714	66.6666666666667	66.6666666666667	50	75	33.3333333333333	82.3529411764706	80	80.7692307692308	71.4285714285714
scaffold441|size570437	214646	55	35.8974358974359	50	70.3703703703704	59.2592592592593	48.3870967741936	73.9130434782609	47.8260869565217	29.2682926829268	39.344262295082	25	24	37.5	30.4347826086957	40	53.125
scaffold441|size570437	214647	60	46.6666666666667	27.2727272727273	47.3684210526316	58.8235294117647	60	62.5	50	41.3793103448276	43.3333333333333	23.5294117647059	25	36.3636363636364	21.4285714285714	52.1739130434783	28
scaffold441|size570437	215186	50	50	33.3333333333333	50	60	92.3076923076923	68.75	60	28.5714285714286	26.3157894736842	64.2857142857143	10	25	75	57.1428571428571	55.5555555555556
scaffold441|size570437	215233	100	29.4117647058824	40	30.7692307692308	50	87.5	56.25	46.6666666666667	14.2857142857143	30	44.4444444444444	33.3333333333333	11.7647058823529	33.3333333333333	35	22.2222222222222
scaffold441|size570437	215267	33.3333333333333	31.5789473684211	41.6666666666667	31.25	50	92.8571428571429	57.5757575757576	29.4117647058824	37.5	23.5294117647059	36.3636363636364	21.4285714285714	26.3157894736842	40	16.6666666666667	11.1111111111111
scaffold441|size570437	215992	88.8888888888889	54.5454545454545	100	81.8181818181818	75	70	80	90.9090909090909	22.2222222222222	64.2857142857143	28.5714285714286	61.5384615384615	69.2307692307692	57.1428571428571	70	50
scaffold441|size570437	215998	87.5	58.3333333333333	50	63.6363636363636	58.3333333333333	58.3333333333333	77.7777777777778	81.8181818181818	21.0526315789474	66.6666666666667	28.5714285714286	58.3333333333333	60	62.5	52.6315789473684	50
scaffold441|size570437	216004	57.1428571428571	41.6666666666667	50	63.6363636363636	46.1538461538462	61.5384615384615	77.7777777777778	91.6666666666667	26.3157894736842	60	25	30	50	62.5	68.4210526315789	50
scaffold441|size570437	216047	88.8888888888889	61.5384615384615	50	46.1538461538462	47.3684210526316	64.2857142857143	71.4285714285714	85.7142857142857	17.3913043478261	53.8461538461538	36.3636363636364	46.1538461538462	41.1764705882353	37.5	62.962962962963	71.4285714285714
scaffold441|size570437	216058	77.7777777777778	53.8461538461538	50	45.4545454545455	50	61.5384615384615	81.25	92.8571428571429	18.1818181818182	60	36.3636363636364	53.8461538461538	37.5	37.5	60	71.4285714285714
scaffold441|size570437	216089	60	36.3636363636364	50	50	44.4444444444444	66.6666666666667	80	100	25	63.6363636363636	44.4444444444444	38.4615384615385	33.3333333333333	37.5	57.1428571428571	75
scaffold441|size570437	216132	22.2222222222222	57.1428571428571	100	50	42.8571428571429	58.3333333333333	71.4285714285714	80	16.6666666666667	6.66666666666667	50	47.0588235294118	57.8947368421053	25	61.5384615384615	70
scaffold441|size570437	216184	70	66.6666666666667	100	87.5	68.75	63.6363636363636	78.5714285714286	56.25	33.3333333333333	85.7142857142857	40	50	61.1111111111111	75	76	70
scaffold441|size570437	216223	70	75	80	100	81.8181818181818	62.5	88.8888888888889	58.3333333333333	70	90	40	42.8571428571429	66.6666666666667	100	76.4705882352941	66.6666666666667
scaffold441|size570437	216266	66.6666666666667	64.2857142857143	57.1428571428571	90	52.3809523809524	60	46.1538461538462	58.3333333333333	55.5555555555556	54.5454545454545	35.7142857142857	50	33.3333333333333	37.5	44.4444444444444	38.4615384615385
scaffold441|size570437	216293	35	56.25	45.4545454545455	35.7142857142857	44.4444444444444	35.2941176470588	52.6315789473684	47.3684210526316	45.8333333333333	41.6666666666667	35.2941176470588	35.7142857142857	19.3548387096774	33.3333333333333	38.2352941176471	31.25
scaffold441|size570437	216309	27.7777777777778	64.2857142857143	41.6666666666667	40	34.4827586206897	20	61.9047619047619	47.3684210526316	35.7142857142857	40	47.0588235294118	30.7692307692308	20	36.3636363636364	39.3939393939394	29.4117647058824
scaffold441|size570437	216326	23.5294117647059	53.8461538461538	54.5454545454545	35.7142857142857	29.0322580645161	35.2941176470588	61.9047619047619	54.5454545454545	31.0344827586207	48.1481481481481	35.2941176470588	43.75	21.6216216216216	46.1538461538462	44.1176470588235	22.2222222222222
scaffold441|size570437	216327	100	66.6666666666667	60	100	83.3333333333333	81.8181818181818	100	83.3333333333333	76.4705882352941	80	66.6666666666667	77.7777777777778	87.5	66.6666666666667	84.6153846153846	40
scaffold441|size570437	216351	61.1111111111111	66.6666666666667	45.4545454545455	63.6363636363636	46.6666666666667	35.2941176470588	60	61.9047619047619	20.6896551724138	54.1666666666667	35.7142857142857	53.8461538461538	26.8292682926829	64.2857142857143	47.0588235294118	42.8571428571429
scaffold441|size570437	216352	60	46.6666666666667	77.7777777777778	100	81.8181818181818	66.6666666666667	100	91.6666666666667	72.2222222222222	44.4444444444444	63.6363636363636	90.9090909090909	80	87.5	70.5882352941177	66.6666666666667
scaffold441|size570437	216401	13.3333333333333	70.5882352941177	14.2857142857143	62.5	20	30.7692307692308	42.8571428571429	52.9411764705882	0	12.5	0	0	0	47.0588235294118	0	0
scaffold441|size570437	216402	50	57.8947368421053	84.6153846153846	40	46.1538461538462	83.3333333333333	100	71.4285714285714	0	15.3846153846154	0	0	0	33.3333333333333	0	0
scaffold441|size570437	216425	47.3684210526316	64.7058823529412	30	68.75	51.5151515151515	33.3333333333333	56.25	50	13.1578947368421	40	33.3333333333333	44.4444444444444	18.75	61.1111111111111	54.5454545454545	57.1428571428571
scaffold441|size570437	216426	85.7142857142857	50	83.3333333333333	85.7142857142857	90.9090909090909	86.6666666666667	100	100	40	53.8461538461538	75	83.3333333333333	33.3333333333333	88.8888888888889	80	75
scaffold441|size570437	216456	33.3333333333333	61.1111111111111	22.2222222222222	41.6666666666667	41.1764705882353	47.3684210526316	58.8235294117647	33.3333333333333	18.75	43.4782608695652	31.25	33.3333333333333	26.4705882352941	66.6666666666667	51.5151515151515	30
scaffold441|size570437	216457	62.5	69.2307692307692	75	42.8571428571429	91.6666666666667	85	92.3076923076923	100	71.4285714285714	76.9230769230769	70	77.7777777777778	75	77.7777777777778	88.8888888888889	75
scaffold441|size570437	216513	66.6666666666667	82.3529411764706	57.1428571428571	71.4285714285714	60	58.3333333333333	72.7272727272727	60	46.1538461538462	45.4545454545455	60	40	47.8260869565217	60	60	53.8461538461538
scaffold441|size570437	216514	100	75	77.7777777777778	100	100	90	62.5	90.9090909090909	80	81.25	71.4285714285714	57.1428571428571	80	81.8181818181818	84.2105263157895	77.7777777777778
scaffold441|size570437	216516	66.6666666666667	82.3529411764706	57.1428571428571	71.4285714285714	61.5384615384615	33.3333333333333	63.6363636363636	64.2857142857143	57.1428571428571	45.4545454545455	60	60	55	50	65.2173913043478	53.8461538461538
scaffold441|size570437	216517	90	68.75	100	85.7142857142857	100	100	87.5	75	90	88.2352941176471	66.6666666666667	83.3333333333333	70	88.8888888888889	83.3333333333333	88.2352941176471
scaffold441|size570437	216555	50	58.8235294117647	87.5	88.8888888888889	100	83.3333333333333	90.9090909090909	91.6666666666667	88.8888888888889	84	60	70	90.9090909090909	75	77.7777777777778	100
scaffold441|size570437	216584	100	81.25	62.5	100	100	88.8888888888889	93.3333333333333	100	85.7142857142857	85.7142857142857	85.7142857142857	75	92.8571428571429	72.7272727272727	100	100
scaffold441|size570437	216600	100	73.3333333333333	57.1428571428571	90	100	100	100	92.3076923076923	54.5454545454545	75	75	50	83.3333333333333	90.9090909090909	100	90.9090909090909
scaffold441|size570437	216658	66.6666666666667	72.2222222222222	80	71.4285714285714	88.8888888888889	86.6666666666667	100	90.9090909090909	83.3333333333333	91.6666666666667	73.3333333333333	60	85.7142857142857	100	90	100
scaffold441|size570437	216671	100	82.3529411764706	66.6666666666667	78.5714285714286	87.5	86.6666666666667	100	75	85.7142857142857	92.3076923076923	64.2857142857143	78.5714285714286	85.7142857142857	100	88.8888888888889	90
scaffold441|size570437	216681	66.6666666666667	76.4705882352941	71.4285714285714	70	77.7777777777778	80	88.2352941176471	100	84.6153846153846	83.3333333333333	69.2307692307692	78.5714285714286	85.7142857142857	100	80	80
scaffold441|size570437	216759	50	87.5	75	40	100	76.9230769230769	80	80	77.7777777777778	75	83.3333333333333	87.5	63.6363636363636	92.8571428571429	82.6086956521739	76.4705882352941
scaffold441|size570437	216823	75	70.5882352941177	55.5555555555556	87.5	70.5882352941177	54.5454545454545	66.6666666666667	71.4285714285714	54.5454545454545	59.0909090909091	100	60	71.4285714285714	100	56	66.6666666666667
scaffold441|size570437	216934	73.3333333333333	47.6190476190476	28.5714285714286	57.1428571428571	62.5	35.2941176470588	58.3333333333333	66.6666666666667	50	56.25	50	14.2857142857143	75	69.2307692307692	50	73.9130434782609
scaffold441|size570437	217012	22.2222222222222	42.8571428571429	33.3333333333333	38.4615384615385	29.4117647058824	37.5	55	80	0	66.6666666666667	0	0	0	28.5714285714286	0	0
scaffold441|size570437	217035	36.3636363636364	50	83.3333333333333	55.5555555555556	25	20	56.25	80.9523809523809	0	80	0	0	0	30	0	0
scaffold441|size570437	217090	75	45.4545454545455	100	87.5	81.25	41.6666666666667	100	78.5714285714286	83.3333333333333	42.8571428571429	62.5	100	71.4285714285714	100	78.5714285714286	77.7777777777778
scaffold441|size570437	217249	66.6666666666667	75	81.8181818181818	100	93.3333333333333	92.8571428571429	100	100	81.25	88.8888888888889	75	37.5	100	100	94.7368421052632	88.8888888888889
scaffold441|size570437	217418	77.7777777777778	57.1428571428571	88.8888888888889	80	72.7272727272727	88.2352941176471	81.25	92.3076923076923	85.7142857142857	70	88.8888888888889	87.5	86.6666666666667	100	95	100
scaffold441|size570437	217536	88.8888888888889	66.6666666666667	100	83.3333333333333	70.5882352941177	94.7368421052632	90.9090909090909	91.6666666666667	100	81.8181818181818	83.3333333333333	83.3333333333333	91.6666666666667	100	90	100
scaffold441|size570437	217601	100	52.3809523809524	77.7777777777778	75	50	87.5	85.7142857142857	92.8571428571429	88.8888888888889	88	80	62.5	84.6153846153846	100	91.6666666666667	100
scaffold441|size570437	217611	100	58.3333333333333	100	87.5	56.25	75	92.8571428571429	100	75	88.4615384615385	80	37.5	100	100	84.6153846153846	100
scaffold441|size570437	217702	75	64.2857142857143	66.6666666666667	75	83.3333333333333	81.25	100	100	70	100	91.6666666666667	90.9090909090909	100	100	94.7368421052632	80
scaffold441|size570437	217703	75	78.5714285714286	57.1428571428571	66.6666666666667	68.75	71.4285714285714	100	94.4444444444444	76.9230769230769	100	75	87.5	94.4444444444444	100	100	100
scaffold441|size570437	217711	75	78.5714285714286	80	50	76.9230769230769	75	100	90	62.5	80	90.9090909090909	90.9090909090909	100	100	90.4761904761905	77.7777777777778
scaffold441|size570437	217712	80	83.3333333333333	100	66.6666666666667	85.7142857142857	71.4285714285714	94.1176470588235	100	84.6153846153846	89.4736842105263	75	90.9090909090909	100	100	93.3333333333333	100
scaffold441|size570437	217796	75	70.5882352941177	88.8888888888889	0	68.75	92.3076923076923	92.3076923076923	100	100	93.3333333333333	80	100	100	100	87.5	100
scaffold441|size570437	217925	100	100	75	100	83.3333333333333	91.6666666666667	72.7272727272727	81.8181818181818	100	62.5	85.7142857142857	81.8181818181818	100	100	85.7142857142857	91.6666666666667
scaffold441|size570437	217954	85.7142857142857	70	100	40	75	93.75	100	90	100	81.25	100	100	100	100	90.9090909090909	90.9090909090909
scaffold441|size570437	217955	88.8888888888889	81.8181818181818	100	66.6666666666667	100	81.8181818181818	100	93.3333333333333	90	93.3333333333333	100	66.6666666666667	78.5714285714286	80	95.8333333333333	90.9090909090909
scaffold441|size570437	217966	88.8888888888889	66.6666666666667	100	50	94.1176470588235	80	100	100	100	93.3333333333333	85.7142857142857	100	81.25	61.5384615384615	95.6521739130435	77.7777777777778
scaffold441|size570437	217986	70	60	100	66.6666666666667	84.2105263157895	72.7272727272727	100	91.6666666666667	90	92.8571428571429	50	60	80	80	91.304347826087	75
scaffold441|size570437	218171	62.5	41.1764705882353	88.8888888888889	64.2857142857143	82.6086956521739	80.9523809523809	92.3076923076923	85.7142857142857	90.9090909090909	90	75	100	94.1176470588235	100	100	88.8888888888889
scaffold441|size570437	218252	88.8888888888889	76.4705882352941	87.5	68.75	75	90.4761904761905	78.9473684210526	92.5925925925926	60	80	83.3333333333333	100	100	100	80	93.75
scaffold441|size570437	218297	100	76.4705882352941	100	83.3333333333333	81.8181818181818	85.7142857142857	83.3333333333333	100	81.8181818181818	89.4736842105263	75	100	75	88.8888888888889	91.6666666666667	92.3076923076923
scaffold441|size570437	218523	85.7142857142857	100	93.75	81.8181818181818	92	100	92.3076923076923	100	78.5714285714286	89.4736842105263	85.7142857142857	80	100	100	94.4444444444444	91.6666666666667
scaffold441|size570437	218545	100	75	84.6153846153846	69.2307692307692	87.5	80	92.8571428571429	87.5	25	86.6666666666667	0	73.3333333333333	44.4444444444444	100	0	80
scaffold441|size570437	218601	75	60	100	88.8888888888889	100	100	100	100	88.8888888888889	84.6153846153846	100	45.4545454545455	100	85.7142857142857	94.4444444444444	41.6666666666667
scaffold441|size570437	218609	25	60	100	81.8181818181818	100	100	100	100	77.7777777777778	80	100	88.8888888888889	100	85.7142857142857	94.7368421052632	84.6153846153846
scaffold441|size570437	218678	66.6666666666667	75	100	100	81.8181818181818	100	100	100	92.3076923076923	100	100	85.7142857142857	80	100	90	92.8571428571429
scaffold441|size570437	218750	50	84.6153846153846	100	91.6666666666667	50	100	100	100	0	60	0	0	0	57.1428571428571	0	0
scaffold441|size570437	218766	100	76.9230769230769	100	100	84.6153846153846	100	66.6666666666667	100	83.3333333333333	93.3333333333333	81.8181818181818	100	100	100	88.8888888888889	100
scaffold441|size570437	219002	40	28.5714285714286	100	81.25	93.75	63.1578947368421	94.7368421052632	100	57.1428571428571	100	100	100	100	91.6666666666667	92.3076923076923	84.6153846153846
scaffold441|size570437	219045	20	66.6666666666667	83.3333333333333	100	68.75	66.6666666666667	91.304347826087	100	78.5714285714286	88.8888888888889	85.7142857142857	100	100	75	100	95.4545454545455
